file_name,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s3_35.tif,Official/Canon220/150,1240,1752,0.708,6366.8,248.322,31.422,-4.991,23.867,0.809,0.028
s3_36.tif,Official/Canon220/150,1240,1752,0.708,6366.8,251.251,23.38,-6.856,47.044,0.542,0.02
s3_39.tif,Official/Canon220/150,1240,1752,0.708,6366.8,251.771,19.991,-7.204,54.176,0.566,0.03
s3_40.tif,Official/Canon220/150,1240,1752,0.708,6366.8,251.013,20.75,-6.902,51.123,0.987,0.043
s3_41.tif,Official/Canon220/150,1240,1752,0.708,6366.8,245.245,38.074,-4.054,15.177,0.957,0.051
s3_42.tif,Official/Canon220/150,1240,1752,0.708,6366.8,247.463,32.469,-4.455,18.64,0.89,0.023
s3_44.tif,Official/Canon220/150,1240,1752,0.708,6366.8,249.138,28.487,-5.298,27.508,0.781,0.038
s3_45.tif,Official/Canon220/150,1240,1752,0.708,6366.8,250.754,23.669,-6.316,40.242,0.751,0.03
s3_46.tif,Official/Canon220/150,1240,1752,0.708,6366.8,249.799,26.0,-5.641,31.871,0.82,0.036
s3_47.tif,Official/Canon220/150,1240,1752,0.708,6366.8,250.331,20.832,-5.955,38.746,1.147,0.061
s3_49.tif,Official/Canon220/150,1240,1752,0.708,6366.8,252.297,19.358,-8.222,69.088,0.529,0.015
s3_50.tif,Official/Canon220/150,1240,1752,0.708,6366.8,250.723,23.878,-6.439,42.343,0.752,0.019
s3_52.tif,Official/Canon220/150,1240,1752,0.708,6366.8,239.213,33.553,-1.929,2.768,1.495,0.012
s3_53.tif,Official/Canon220/150,1240,1752,0.708,6366.8,250.036,24.848,-5.64,32.443,0.79,0.022
s3_49.tif,Official/Canon220/300,2480,3508,0.707,25495.07,252.1,20.405,-8.074,65.758,0.658,0.009
s3_96.tif,Official/Canon220/300,2480,3508,0.707,25495.07,250.126,26.844,-6.114,37.08,0.834,0.008
s4_21.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,253.112,15.335,-9.653,98.38,0.395,0.014
s4_22.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,253.474,13.987,-10.994,127.562,0.374,0.01
s4_23.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,251.681,19.261,-7.195,54.129,0.695,0.022
s4_24.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,252.428,17.027,-7.77,63.51,0.471,0.024
s4_25.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,249.589,28.223,-5.655,31.563,0.593,0.025
s4_26.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,251.431,22.103,-6.911,48.638,0.489,0.021
s4_29.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,253.112,14.025,-9.466,97.119,0.533,0.011
s4_30.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,249.61,23.754,-4.629,20.427,0.737,0.021
s4_31.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,245.114,33.215,-3.777,13.806,1.281,0.066
s4_32.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,251.681,19.185,-7.079,53.837,0.634,0.037
s4_33.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,245.501,34.022,-4.012,15.536,1.191,0.06
s4_34.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,251.916,19.024,-7.418,58.515,0.574,0.027
s4_35.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.07,248.412,31.297,-5.077,24.995,0.701,0.029
s4_37.tif,Official/Canon9000-1/150,1240,1754,0.707,6374.08,250.776,24.234,-6.378,41.129,0.484,0.025
s5_10.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,247.947,29.25,-4.261,17.047,0.714,0.027
s5_14.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.152,24.996,-5.792,33.919,0.621,0.033
s5_2.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,245.551,31.431,-3.875,14.93,1.251,0.08
s5_3.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.089,24.978,-5.762,33.879,0.616,0.034
s5_30.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,249.763,23.064,-4.614,20.313,0.69,0.021
s5_31.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,245.093,33.046,-3.737,13.467,1.241,0.066
s5_32.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,251.683,19.005,-6.997,52.731,0.59,0.037
s5_34.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,252.005,18.625,-7.358,57.437,0.466,0.027
s5_41.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,245.602,36.736,-4.21,16.916,0.859,0.05
s5_43.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,251.807,19.305,-7.067,52.344,0.504,0.025
s5_48.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,251.998,15.025,-7.84,72.562,0.921,0.039
s5_49.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,252.419,18.689,-8.368,72.651,0.401,0.015
s5_51.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.751,21.96,-6.01,37.673,0.61,0.032
s5_53.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.036,24.84,-5.569,31.699,0.646,0.022
s5_57.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.585,23.518,-5.973,36.024,0.596,0.028
s5_60.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,251.705,21.137,-7.134,51.745,0.411,0.019
s5_65.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,246.923,32.897,-4.27,17.109,0.805,0.037
s5_66.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,246.439,34.599,-4.069,15.196,0.701,0.022
s5_78.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,250.952,21.692,-6.524,45.011,0.623,0.028
s5_81.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,251.68,22.329,-7.438,55.925,0.456,0.015
s5_88.tif,Official/Canon9000-2/150,1240,1754,0.707,6374.08,248.577,27.386,-4.834,23.49,0.836,0.046
s5_1.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,247.906,32.249,-4.859,22.526,0.887,0.016
s5_10.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,247.663,30.801,-4.317,17.516,0.785,0.015
s5_11.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,248.575,29.657,-5.037,24.845,0.736,0.027
s5_12.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,251.969,19.698,-8.086,66.854,0.756,0.009
s5_13.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,250.152,25.908,-5.908,34.769,0.686,0.019
s5_14.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,249.803,27.207,-5.721,32.27,0.676,0.019
s5_15.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,249.625,27.534,-5.688,32.016,0.678,0.022
s5_16.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,249.045,26.689,-5.099,26.238,0.818,0.025
s5_2.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,244.689,35.195,-3.822,13.857,1.359,0.05
s5_3.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,249.743,27.038,-5.645,31.569,0.678,0.019
s5_4.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,247.256,32.329,-4.524,19.708,0.881,0.032
s5_5.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,252.137,19.798,-7.886,63.385,0.546,0.011
s5_6.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,253.215,15.517,-10.15,106.55,0.402,0.008
s5_7.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,251.764,21.091,-7.394,55.339,0.593,0.013
s5_8.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,251.126,23.45,-6.754,45.702,0.647,0.013
s5_9.tif,Official/Canon9000-2/300,2480,3508,0.707,25495.07,248.688,29.712,-5.12,25.599,0.785,0.022
s6_10.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,246.177,32.021,-4.04,15.12,1.64,0.029
s6_13.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.123,24.438,-5.482,31.171,1.631,0.037
s6_30.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,247.416,26.107,-4.306,17.638,1.913,0.024
s6_34.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.879,20.562,-6.323,42.882,1.88,0.029
s6_36.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.974,23.429,-6.204,39.382,1.488,0.023
s6_37.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.408,24.7,-5.86,35.005,1.621,0.027
s6_38.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,250.544,20.751,-6.439,42.804,1.55,0.022
s6_43.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,250.542,20.504,-6.202,40.284,1.384,0.028
s6_46.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,248.31,25.949,-5.078,26.369,1.719,0.039
s6_5.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,251.014,19.372,-6.997,51.603,1.48,0.021
s6_51.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.331,23.513,-5.405,30.45,1.488,0.034
s6_53.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,248.419,26.358,-5.062,26.0,1.682,0.024
s6_55.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,245.247,25.754,-3.427,13.174,2.12,0.034
s6_56.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,242.499,31.927,-3.684,14.779,2.451,0.046
s6_64.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,244.198,34.982,-4.075,15.564,2.247,0.029
s6_75.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,250.747,18.571,-6.666,47.506,1.684,0.022
s6_82.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.95,23.271,-6.839,48.107,1.799,0.017
s6_91.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,248.843,27.2,-5.519,30.548,1.548,0.026
s6_93.tif,Official/EpsonV370-1/150,1236,1754,0.705,6353.53,249.082,24.748,-5.749,33.898,1.786,0.028
s7_10.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,246.348,31.905,-4.066,15.316,1.565,0.029
s7_11.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,247.084,28.364,-4.617,21.721,1.792,0.051
s7_13.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.161,24.557,-5.518,31.473,1.591,0.037
s7_26.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,250.035,23.257,-6.26,40.185,1.532,0.023
s7_29.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,251.606,15.845,-7.77,66.358,1.501,0.013
s7_30.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,247.856,25.702,-4.339,17.871,1.731,0.025
s7_32.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,250.518,20.224,-6.359,43.655,1.468,0.039
s7_41.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,244.205,38.031,-4.093,16.213,1.693,0.052
s7_47.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.607,20.519,-5.117,30.099,2.011,0.063
s7_55.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,245.262,25.934,-3.464,13.522,2.086,0.034
s7_61.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,251.054,19.355,-6.638,46.685,1.261,0.024
s7_78.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,246.07,26.549,-4.457,21.514,2.102,0.036
s7_81.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,247.183,27.737,-4.453,20.037,1.798,0.041
s7_82.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.914,23.65,-6.665,45.626,1.714,0.017
s7_83.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.665,26.467,-5.065,25.842,1.36,0.039
s7_84.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,250.596,18.337,-7.219,58.559,1.7,0.022
s7_85.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.686,27.59,-5.593,32.028,1.57,0.022
s7_87.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.304,24.6,-5.673,32.793,1.598,0.03
s7_88.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.621,25.055,-5.006,25.549,1.68,0.027
s7_89.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,247.048,28.701,-4.345,18.806,1.56,0.049
s7_90.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.859,24.025,-5.403,30.936,1.713,0.046
s7_91.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.586,27.507,-5.435,29.619,1.614,0.027
s7_92.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.345,24.793,-5.866,35.11,1.615,0.025
s7_93.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.06,25.3,-5.624,32.266,1.641,0.029
s7_94.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.585,24.948,-6.125,38.26,1.586,0.022
s7_95.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,250.615,21.467,-6.476,43.356,1.314,0.023
s7_96.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.043,26.978,-5.697,32.653,1.549,0.017
s7_97.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,248.866,25.111,-5.44,30.775,1.631,0.027
s7_98.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,244.192,32.708,-3.634,12.851,1.96,0.076
s7_99.tif,Official/EpsonV370-2/150,1236,1754,0.705,6353.53,249.368,25.147,-6.184,39.778,1.608,0.023
s7_5.tif,Official/EpsonV370-2/300,2480,3508,0.707,25495.07,249.981,20.601,-6.945,50.627,1.959,0.012
s7_83.tif,Official/EpsonV370-2/300,2480,3508,0.707,25495.07,247.7,28.565,-5.075,25.519,1.82,0.022
s8_1.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,247.715,31.968,-4.799,22.186,0.998,0.03
s8_100.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,251.099,23.455,-6.83,47.678,0.607,0.019
s8_15.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,249.329,27.372,-5.592,31.526,0.843,0.039
s8_21.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,252.916,16.284,-9.316,91.136,0.462,0.014
s8_29.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,252.917,14.452,-9.162,91.745,0.621,0.011
s8_38.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,251.466,21.078,-7.045,51.197,0.758,0.021
s8_42.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,246.919,33.874,-4.368,17.849,0.97,0.023
s8_69.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,251.407,21.623,-7.081,51.853,0.685,0.023
s8_70.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,242.542,38.837,-3.487,11.332,1.674,0.082
s8_78.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,247.93,26.298,-5.169,28.479,1.268,0.033
s8_8.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,250.935,23.189,-6.685,45.603,0.824,0.024
s8_84.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,251.949,18.022,-8.314,75.206,0.792,0.02
s8_98.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,244.914,34.532,-3.871,14.543,1.28,0.074
s8_99.tif,Official/EpsonV39-1/150,1240,1754,0.707,6374.08,250.279,25.272,-6.524,43.591,0.936,0.021
s8_57.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,249.693,26.603,-5.785,33.04,1.076,0.015
s8_58.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.136,22.059,-6.816,47.043,0.917,0.016
s8_59.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,245.912,35.27,-4.232,17.002,1.283,0.021
s8_60.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,250.918,24.03,-6.836,46.53,0.905,0.011
s8_61.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.479,21.378,-7.298,54.163,0.878,0.014
s8_62.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,248.764,30.112,-5.29,27.197,0.951,0.015
s8_63.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,246.036,30.979,-4.76,22.134,2.226,0.017
s8_64.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,245.447,35.232,-4.187,16.302,1.665,0.015
s8_65.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,245.934,35.751,-4.198,16.295,1.282,0.021
s8_66.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,245.134,38.677,-4.002,14.496,1.133,0.012
s8_67.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,228.9,37.805,-1.514,2.661,2.702,0.01
s8_68.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,248.919,31.125,-5.642,30.924,0.975,0.013
s8_69.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,250.918,23.689,-6.935,48.417,0.987,0.014
s8_70.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,241.631,42.669,-3.451,10.628,1.755,0.047
s8_71.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.591,20.888,-7.333,54.771,0.827,0.014
s8_72.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,248.117,31.989,-5.154,25.673,1.083,0.02
s8_73.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,246.272,34.671,-4.471,19.059,1.359,0.023
s8_74.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.28,21.247,-7.19,53.791,0.924,0.014
s8_75.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.56,19.875,-7.429,57.977,1.029,0.011
s8_76.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.329,21.033,-7.948,65.506,1.178,0.007
s8_84.tif,Official/EpsonV39-1/300,2480,3508,0.707,25495.07,251.708,19.46,-8.154,70.351,0.935,0.012
s9_27.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,245.192,35.5,-4.033,15.382,1.337,0.043
s9_35.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,247.71,32.53,-4.92,23.353,1.053,0.029
s9_37.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,250.312,25.484,-6.179,38.407,0.749,0.025
s9_4.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.825,31.715,-4.411,19.183,1.152,0.056
s9_59.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.369,33.311,-4.26,17.588,1.159,0.037
s9_6.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,253.162,15.132,-10.002,105.471,0.455,0.012
s9_60.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,251.279,22.477,-6.931,48.667,0.663,0.019
s9_61.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,251.819,19.444,-7.375,56.926,0.689,0.022
s9_62.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,249.085,28.375,-5.328,28.09,0.847,0.028
s9_63.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.649,29.376,-4.787,22.67,2.062,0.032
s9_64.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.015,33.748,-4.224,16.73,1.465,0.027
s9_65.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.487,33.6,-4.214,16.634,1.096,0.036
s9_66.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,245.567,37.22,-4.001,14.532,0.925,0.022
s9_68.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,249.287,29.688,-5.765,32.865,0.777,0.021
s9_69.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,251.312,21.586,-7.061,51.592,0.828,0.023
s9_70.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,242.61,38.653,-3.487,11.323,1.643,0.082
s9_71.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,252.009,18.429,-7.295,55.633,0.586,0.023
s9_72.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,248.654,29.626,-5.238,27.219,0.86,0.036
s9_73.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,246.677,32.706,-4.499,19.697,1.263,0.04
s9_74.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,251.715,18.928,-7.198,55.722,0.679,0.023
s9_75.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,251.959,17.979,-7.431,59.675,0.809,0.021
s9_77.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,247.078,30.061,-4.309,18.676,1.102,0.048
s9_78.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,247.85,26.293,-5.176,28.543,1.375,0.033
s9_79.tif,Official/EpsonV39-2/150,1240,1754,0.707,6374.08,250.364,23.538,-6.281,41.165,0.896,0.029
s9_48.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,250.7,18.924,-6.966,54.502,1.447,0.022
s9_59.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,245.849,35.217,-4.226,16.964,1.334,0.021
s9_60.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,250.961,23.91,-6.84,46.572,0.875,0.011
s9_61.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,251.496,21.367,-7.291,54.034,0.848,0.013
s9_62.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,248.698,30.097,-5.282,27.12,1.025,0.015
s9_63.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,246.29,30.787,-4.783,22.307,2.172,0.017
s9_64.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,245.581,35.01,-4.193,16.359,1.604,0.015
s9_65.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,245.974,35.56,-4.198,16.316,1.264,0.021
s9_66.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,245.038,38.685,-3.994,14.42,1.209,0.012
s9_67.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,228.442,38.097,-1.481,2.492,2.807,0.01
s9_68.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,248.976,31.031,-5.655,31.071,0.939,0.013
s9_69.tif,Official/EpsonV39-2/300,2480,3508,0.707,25495.07,250.948,23.539,-6.949,48.625,0.981,0.014
